Filename,Very Low,Low,Medium,High,Very High,Nil,Very Low_Area,Low_Area,Medium_Area,High_Area,Very High_Area,Nil_Area
Wheat_SARI PUL_ZZ_Days of frost,300,0,0,0,0,150,40593.41,0,0,0,0,32850.414
Wheat_SARI PUL_ZZ_Drought,450,0,0,0,0,0,73443.82,0,0,0,0,0
Wheat_SARI PUL_ZZ_High temperature induced pollen sterility,0,0,0,25,425,0,0,0,0,3552.306,69891.51,0
Wheat_SARI PUL_ZZ_Rain and wind causing lodging,0,0,0,0,0,450,0,0,0,0,0,73443.82
Wheat_SARI PUL_ZZ_Terminal heat,0,25,100,50,275,0,0,3552.306,11844.529,7676.194,50370.79,0
Wheat_SARI PUL_ZZ_Untimely rainfall,0,0,0,0,0,450,0,0,0,0,0,73443.82
Wheat_South Asia_ZZ_Days of frost,117275,16800,9075,5950,115850,1553700,35004944,5196253.5,3189685.5,2048134.5,31588708,934076540
Wheat_South Asia_ZZ_Drought,1511900,252550,1000,0,0,0,846517900,130622744,362497.75,0,0,0
Wheat_South Asia_ZZ_High temperature induced pollen sterility,761075,205350,125725,121525,150625,454350,530787400,118374260,46838496,41992264,43247356,229864500
Wheat_South Asia_ZZ_Rain and wind causing lodging,6650,1350,475,275,650,1809250,6168751.5,202419.31,44094.242,14244.407,91122.87,1004583550
Wheat_South Asia_ZZ_Terminal heat,586675,266925,203625,106700,282800,371925,332704480,212734430,150392130,56093504,101070250,158109400
Wheat_South Asia_ZZ_Untimely rainfall,138325,23100,5000,3750,10050,1638425,79628720,13668148,2498636.5,2004196.8,6185972,907118500
Wheat_SOUTH CENTRAL_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH CENTRAL_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH CENTRAL_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH CENTRAL_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH CENTRAL_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH CENTRAL_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_SOUTH_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_Sri Lanka_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDAMAN & NICOBAR_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_ANDHRA PRADESH_ZZ_Days of frost,0,0,0,0,0,875,0,0,0,0,0,300929.7
Wheat_STATE_ANDHRA PRADESH_ZZ_Drought,500,0,0,0,0,0,245304.05,0,0,0,0,0
Wheat_STATE_ANDHRA PRADESH_ZZ_High temperature induced pollen sterility,25,125,100,150,475,0,17163.98,75669.48,28713.75,114371.81,65010.668,0
Wheat_STATE_ANDHRA PRADESH_ZZ_Rain and wind causing lodging,0,0,0,0,0,875,0,0,0,0,0,300929.7
Wheat_STATE_ANDHRA PRADESH_ZZ_Terminal heat,225,0,0,75,575,0,108896.164,0,0,52922.82,139110.7,0
Wheat_STATE_ANDHRA PRADESH_ZZ_Untimely rainfall,250,0,0,0,0,625,124704.914,0,0,0,0,176224.78
Wheat_STATE_ARUNACHAL PRADESH_ZZ_Days of frost,1225,175,75,75,2325,4450,65063.727,5547.4985,573.8397,1082.4395,83741.805,596058.1
Wheat_STATE_ARUNACHAL PRADESH_ZZ_Drought,8375,0,0,0,0,0,752220.6,0,0,0,0,0
Wheat_STATE_ARUNACHAL PRADESH_ZZ_High temperature induced pollen sterility,0,0,0,0,0,8325,0,0,0,0,0,752067.44
Wheat_STATE_ARUNACHAL PRADESH_ZZ_Rain and wind causing lodging,0,0,0,0,0,8325,0,0,0,0,0,752067.44
Wheat_STATE_ARUNACHAL PRADESH_ZZ_Terminal heat,0,0,0,0,0,8325,0,0,0,0,0,752067.44
Wheat_STATE_ARUNACHAL PRADESH_ZZ_Untimely rainfall,2375,1125,200,475,1575,2575,175453.88,184287.52,12596.964,41303.402,229925.1,108500.6
Wheat_STATE_ASSAM_ZZ_Days of frost,0,0,0,0,0,33250,0,0,0,0,0,23221258
Wheat_STATE_ASSAM_ZZ_Drought,33050,0,0,0,0,0,23185588,0,0,0,0,0
Wheat_STATE_ASSAM_ZZ_High temperature induced pollen sterility,11400,0,0,0,0,21850,10774104,0,0,0,0,12447154
Wheat_STATE_ASSAM_ZZ_Rain and wind causing lodging,0,0,0,0,0,33250,0,0,0,0,0,23221258
Wheat_STATE_ASSAM_ZZ_Terminal heat,24075,0,0,0,0,9175,20385568,0,0,0,0,2835690.8
Wheat_STATE_ASSAM_ZZ_Untimely rainfall,21425,3100,550,325,1100,6750,15692670,1056643.1,220594.11,184587.56,887086.5,5179677
Wheat_STATE_BALOCHISTAN_ZZ_Days of frost,3550,1150,1150,1300,17950,13325,54820.39,55527.055,41578.96,28913.87,801868,1192834.9
Wheat_STATE_BALOCHISTAN_ZZ_Drought,25225,13150,50,0,0,0,1285208,889299.5,1035.6775,0,0,0
Wheat_STATE_BALOCHISTAN_ZZ_High temperature induced pollen sterility,12200,0,50,75,50,26050,1106198.8,0,308.35468,658.2457,757.41144,1067620.4
Wheat_STATE_BALOCHISTAN_ZZ_Rain and wind causing lodging,0,0,0,0,0,38425,0,0,0,0,0,2175543
Wheat_STATE_BALOCHISTAN_ZZ_Terminal heat,17950,0,0,25,25,20425,1243647.2,0,0,605.0119,152.39955,931138.44
Wheat_STATE_BALOCHISTAN_ZZ_Untimely rainfall,1425,75,0,0,0,36925,97792.625,5873.542,0,0,0,2071877
Wheat_STATE_BIHAR_ZZ_Days of frost,0,0,0,0,0,44800,0,0,0,0,0,73553900
Wheat_STATE_BIHAR_ZZ_Drought,44725,0,0,0,0,0,73483700,0,0,0,0,0
Wheat_STATE_BIHAR_ZZ_High temperature induced pollen sterility,41950,2050,0,0,0,800,68995300,3348023.5,0,0,0,1210592.2
Wheat_STATE_BIHAR_ZZ_Rain and wind causing lodging,0,0,0,0,0,44800,0,0,0,0,0,73553900
Wheat_STATE_BIHAR_ZZ_Terminal heat,1325,17575,24775,1125,0,0,1890831.4,31156464,38593356,1913259.4,0,0
Wheat_STATE_BIHAR_ZZ_Untimely rainfall,0,0,0,0,0,44800,0,0,0,0,0,73553900
Wheat_STATE_CENTRAL PROVINCE_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CENTRAL PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CENTRAL PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CENTRAL PROVINCE_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CENTRAL PROVINCE_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CENTRAL PROVINCE_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHANDIGARH_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_CHHATTISGARH_ZZ_Days of frost,0,0,0,0,0,55775,0,0,0,0,0,22841128
Wheat_STATE_CHHATTISGARH_ZZ_Drought,53125,0,0,0,0,0,21696840,0,0,0,0,0
Wheat_STATE_CHHATTISGARH_ZZ_High temperature induced pollen sterility,36575,16625,650,150,25,1750,14248596,7949841,160751.78,66219.86,7401.7754,408318.3
Wheat_STATE_CHHATTISGARH_ZZ_Rain and wind causing lodging,0,0,0,0,0,55775,0,0,0,0,0,22841128
Wheat_STATE_CHHATTISGARH_ZZ_Terminal heat,20925,29125,4375,800,525,25,5968088,14734854,1768125.8,195405.23,172708.5,1947.6437
Wheat_STATE_CHHATTISGARH_ZZ_Untimely rainfall,1400,0,0,0,0,54375,279261.62,0,0,0,0,22561868
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_Days of frost,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_Drought,175,0,0,0,0,0,189170.03,0,0,0,0,0
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_High temperature induced pollen sterility,0,0,0,0,175,0,0,0,0,0,189170.03,0
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_Rain and wind causing lodging,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_Terminal heat,0,0,0,0,175,0,0,0,0,0,189170.03,0
Wheat_STATE_DADRA & NAGAR HAVELI_ZZ_Untimely rainfall,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DAMAN & DIU_ZZ_Days of frost,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DAMAN & DIU_ZZ_Drought,175,0,0,0,0,0,189170.03,0,0,0,0,0
Wheat_STATE_DAMAN & DIU_ZZ_High temperature induced pollen sterility,0,0,0,0,175,0,0,0,0,0,189170.03,0
Wheat_STATE_DAMAN & DIU_ZZ_Rain and wind causing lodging,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DAMAN & DIU_ZZ_Terminal heat,0,0,0,0,175,0,0,0,0,0,189170.03,0
Wheat_STATE_DAMAN & DIU_ZZ_Untimely rainfall,0,0,0,0,0,175,0,0,0,0,0,189170.03
Wheat_STATE_DELHI_ZZ_Days of frost,0,0,0,0,0,25,0,0,0,0,0,19769.35
Wheat_STATE_DELHI_ZZ_Drought,25,0,0,0,0,0,19769.35,0,0,0,0,0
Wheat_STATE_DELHI_ZZ_High temperature induced pollen sterility,0,0,0,0,0,25,0,0,0,0,0,19769.35
Wheat_STATE_DELHI_ZZ_Rain and wind causing lodging,0,0,0,0,0,25,0,0,0,0,0,19769.35
Wheat_STATE_DELHI_ZZ_Terminal heat,25,0,0,0,0,0,19769.35,0,0,0,0,0
Wheat_STATE_DELHI_ZZ_Untimely rainfall,0,0,0,0,0,25,0,0,0,0,0,19769.35
Wheat_STATE_EASTERN PROVINCE_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_EASTERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_EASTERN PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_EASTERN PROVINCE_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_EASTERN PROVINCE_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_EASTERN PROVINCE_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_FEDERAL CAPITAL TERRITORY_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_GOA_ZZ_Days of frost,0,0,0,0,0,50,0,0,0,0,0,2627.85
Wheat_STATE_GOA_ZZ_Drought,50,0,0,0,0,0,2627.85,0,0,0,0,0
Wheat_STATE_GOA_ZZ_High temperature induced pollen sterility,25,0,25,0,0,0,458.8662,0,2168.984,0,0,0
Wheat_STATE_GOA_ZZ_Rain and wind causing lodging,0,0,0,0,0,50,0,0,0,0,0,2627.85
Wheat_STATE_GOA_ZZ_Terminal heat,25,0,0,0,0,25,2168.984,0,0,0,0,458.8662
Wheat_STATE_GOA_ZZ_Untimely rainfall,25,0,0,0,0,25,458.8662,0,0,0,0,2168.984
Wheat_STATE_GUJARAT_ZZ_Days of frost,0,0,0,0,0,54150,0,0,0,0,0,21228936
Wheat_STATE_GUJARAT_ZZ_Drought,48875,5300,0,0,0,0,20021202,1209807.9,0,0,0,0
Wheat_STATE_GUJARAT_ZZ_High temperature induced pollen sterility,475,7900,16600,18300,10875,0,85196.58,2143368.2,5975595,7196938,5827837.5,0
Wheat_STATE_GUJARAT_ZZ_Rain and wind causing lodging,0,0,0,0,0,54150,0,0,0,0,0,21228936
Wheat_STATE_GUJARAT_ZZ_Terminal heat,1725,3775,3125,3125,42350,50,471127.7,983520.25,668091,874961.7,18224964,6269.8486
Wheat_STATE_GUJARAT_ZZ_Untimely rainfall,0,0,0,0,0,54150,0,0,0,0,0,21228936
Wheat_STATE_HARYANA_ZZ_Days of frost,925,0,0,0,0,31950,576509.06,0,0,0,0,22376204
Wheat_STATE_HARYANA_ZZ_Drought,17600,15150,125,0,0,0,12110974,10805275,36465.816,0,0,0
Wheat_STATE_HARYANA_ZZ_High temperature induced pollen sterility,9400,0,0,0,0,23475,6885366.5,0,0,0,0,16067348
Wheat_STATE_HARYANA_ZZ_Rain and wind causing lodging,0,0,0,0,0,32875,0,0,0,0,0,22952716
Wheat_STATE_HARYANA_ZZ_Terminal heat,19525,0,0,0,0,13350,12937590,0,0,0,0,10015124
Wheat_STATE_HARYANA_ZZ_Untimely rainfall,875,0,0,0,0,32000,530400.75,0,0,0,0,22422316
Wheat_STATE_HIMACHAL PRADESH_ZZ_Days of frost,3975,1225,850,500,26350,1875,1685604.5,603498.2,485850.78,249519.58,5279772,945933.8
Wheat_STATE_HIMACHAL PRADESH_ZZ_Drought,33200,0,0,0,0,0,9169235,0,0,0,0,0
Wheat_STATE_HIMACHAL PRADESH_ZZ_High temperature induced pollen sterility,0,0,0,0,0,34775,0,0,0,0,0,9250179
Wheat_STATE_HIMACHAL PRADESH_ZZ_Rain and wind causing lodging,0,0,0,0,0,34775,0,0,0,0,0,9250179
Wheat_STATE_HIMACHAL PRADESH_ZZ_Terminal heat,0,0,0,0,0,34775,0,0,0,0,0,9250179
Wheat_STATE_HIMACHAL PRADESH_ZZ_Untimely rainfall,8750,1225,150,125,25,24500,2513541.5,430577.12,34195.137,55995.715,15372.589,6200497.5
Wheat_STATE_JAMMU & KASHMIR_ZZ_Days of frost,6250,1625,1250,975,21650,350,2789313.8,777435.75,555204.56,494520.56,11417926,248628.62
Wheat_STATE_JAMMU & KASHMIR_ZZ_Drought,26525,0,0,0,0,0,13239181,0,0,0,0,0
Wheat_STATE_JAMMU & KASHMIR_ZZ_High temperature induced pollen sterility,0,0,0,0,0,32100,0,0,0,0,0,16283030
Wheat_STATE_JAMMU & KASHMIR_ZZ_Rain and wind causing lodging,0,0,0,0,0,32100,0,0,0,0,0,16283030
Wheat_STATE_JAMMU & KASHMIR_ZZ_Terminal heat,0,0,0,0,0,32100,0,0,0,0,0,16283030
Wheat_STATE_JAMMU & KASHMIR_ZZ_Untimely rainfall,6925,2525,825,700,2125,19000,4198271,1490980.8,348677.78,254454,609747.9,9380898
Wheat_STATE_JHARKHAND_ZZ_Days of frost,0,0,0,0,0,46275,0,0,0,0,0,27747552
Wheat_STATE_JHARKHAND_ZZ_Drought,32700,0,0,0,0,0,20806956,0,0,0,0,0
Wheat_STATE_JHARKHAND_ZZ_High temperature induced pollen sterility,27475,12300,6275,100,0,125,17449502,7353857.5,2863321.5,58302.21,0,22568.93
Wheat_STATE_JHARKHAND_ZZ_Rain and wind causing lodging,0,0,0,0,0,46275,0,0,0,0,0,27747552
Wheat_STATE_JHARKHAND_ZZ_Terminal heat,14175,9275,9425,4950,8450,0,8224478,6046104.5,6419723,3506331,3550914.8,0
Wheat_STATE_JHARKHAND_ZZ_Untimely rainfall,800,0,0,0,0,45475,215992.53,0,0,0,0,27531560
Wheat_STATE_KARNATAKA_ZZ_Days of frost,0,0,0,0,0,75850,0,0,0,0,0,26388472
Wheat_STATE_KARNATAKA_ZZ_Drought,74575,0,0,0,0,0,26080760,0,0,0,0,0
Wheat_STATE_KARNATAKA_ZZ_High temperature induced pollen sterility,11575,17600,16650,17100,10775,2150,3695864.2,6940030,5900478.5,6041698,3452045,358357.53
Wheat_STATE_KARNATAKA_ZZ_Rain and wind causing lodging,0,0,0,0,0,75850,0,0,0,0,0,26388472
Wheat_STATE_KARNATAKA_ZZ_Terminal heat,42925,15125,7175,2750,375,7500,15583389,5833239,2255551.2,837299.3,108484.98,1770510.5
Wheat_STATE_KARNATAKA_ZZ_Untimely rainfall,32500,4225,0,0,0,39125,10313174,1220815.8,0,0,0,14854484
Wheat_STATE_KERALA_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KERALA_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KERALA_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KERALA_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KERALA_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KERALA_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_Days of frost,8775,2325,1050,625,16625,4250,6489316.5,2326780.5,1320638.8,784077.94,10526142,1429810.8
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_Drought,26475,0,0,0,0,0,16711006,0,0,0,0,0
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_High temperature induced pollen sterility,100,100,0,25,50,33375,53136.277,17898.361,0,4245.689,23159.553,22778328
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_Rain and wind causing lodging,0,0,0,0,0,33650,0,0,0,0,0,22876766
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_Terminal heat,725,0,25,0,25,32875,243143.72,0,2209.0525,0,20950.5,22610464
Wheat_STATE_KHYBER PAKHTUNKHWA_ZZ_Untimely rainfall,11050,2775,525,275,600,18425,9985939,2547326.2,338908.6,107363.07,329482.94,9567747
Wheat_STATE_LADAKH_ZZ_Days of frost,0,0,0,0,2075,0,0,0,0,0,149666.62,0
Wheat_STATE_LADAKH_ZZ_Drought,925,0,0,0,0,0,46952.203,0,0,0,0,0
Wheat_STATE_LADAKH_ZZ_High temperature induced pollen sterility,0,0,0,0,0,2075,0,0,0,0,0,149666.62
Wheat_STATE_LADAKH_ZZ_Rain and wind causing lodging,0,0,0,0,0,2075,0,0,0,0,0,149666.62
Wheat_STATE_LADAKH_ZZ_Terminal heat,0,0,0,0,0,2075,0,0,0,0,0,149666.62
Wheat_STATE_LADAKH_ZZ_Untimely rainfall,50,0,0,0,0,2025,2134.3943,0,0,0,0,147532.25
Wheat_STATE_LAKSHADWEEP_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_LAKSHADWEEP_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_LAKSHADWEEP_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_LAKSHADWEEP_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_LAKSHADWEEP_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_LAKSHADWEEP_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_MADHYA PRADESH_ZZ_Days of frost,0,0,0,0,0,201300,0,0,0,0,0,70209430
Wheat_STATE_MADHYA PRADESH_ZZ_Drought,189125,12150,0,0,0,0,65708776,4491383,0,0,0,0
Wheat_STATE_MADHYA PRADESH_ZZ_High temperature induced pollen sterility,121300,42975,13650,13325,2425,7625,41729136,15640748,4511280,5215417,1215391.5,1897459
Wheat_STATE_MADHYA PRADESH_ZZ_Rain and wind causing lodging,0,0,0,0,0,201300,0,0,0,0,0,70209430
Wheat_STATE_MADHYA PRADESH_ZZ_Terminal heat,59750,22350,39725,41525,35125,2825,19596546,6327152,15273334,15510807,13059189,442404.4
Wheat_STATE_MADHYA PRADESH_ZZ_Untimely rainfall,475,0,0,0,0,200825,103689.914,0,0,0,0,70105740
Wheat_STATE_MAHARASHTRA_ZZ_Days of frost,0,0,0,0,0,208125,0,0,0,0,0,79751210
Wheat_STATE_MAHARASHTRA_ZZ_Drought,206700,0,0,0,0,0,79350720,0,0,0,0,0
Wheat_STATE_MAHARASHTRA_ZZ_High temperature induced pollen sterility,26475,35600,53550,60125,31925,450,9992743,14289462,21207352,20435588,13681274,144792.22
Wheat_STATE_MAHARASHTRA_ZZ_Rain and wind causing lodging,0,0,0,0,0,208125,0,0,0,0,0,79751210
Wheat_STATE_MAHARASHTRA_ZZ_Terminal heat,36050,25350,21575,19500,98050,7600,14362926,9861988,8686822,7439408.5,36265150,3134912.5
Wheat_STATE_MAHARASHTRA_ZZ_Untimely rainfall,5450,0,0,0,0,202675,2495552.2,0,0,0,0,77255660
Wheat_STATE_MANIPUR_ZZ_Days of frost,1125,0,25,0,50,5975,291942.72,0,10497.635,0,3786.8325,1799192
Wheat_STATE_MANIPUR_ZZ_Drought,6925,0,0,0,0,0,1962355.6,0,0,0,0,0
Wheat_STATE_MANIPUR_ZZ_High temperature induced pollen sterility,375,0,0,0,0,6800,25040.098,0,0,0,0,2080379
Wheat_STATE_MANIPUR_ZZ_Rain and wind causing lodging,0,0,0,0,0,7175,0,0,0,0,0,2105419.2
Wheat_STATE_MANIPUR_ZZ_Terminal heat,75,0,0,0,0,7100,10482.116,0,0,0,0,2094937.1
Wheat_STATE_MANIPUR_ZZ_Untimely rainfall,1625,1125,700,350,1125,2250,543677.94,206343.33,37259.492,11745.575,45989.1,1260403.6
Wheat_STATE_MEGHALAYA_ZZ_Days of frost,0,0,0,0,0,400,0,0,0,0,0,97595.47
Wheat_STATE_MEGHALAYA_ZZ_Drought,400,0,0,0,0,0,97595.47,0,0,0,0,0
Wheat_STATE_MEGHALAYA_ZZ_High temperature induced pollen sterility,50,0,0,0,0,350,13169.324,0,0,0,0,84426.15
Wheat_STATE_MEGHALAYA_ZZ_Rain and wind causing lodging,0,0,0,0,0,400,0,0,0,0,0,97595.47
Wheat_STATE_MEGHALAYA_ZZ_Terminal heat,50,0,0,0,0,350,13169.324,0,0,0,0,84426.15
Wheat_STATE_MEGHALAYA_ZZ_Untimely rainfall,75,25,50,25,225,0,18049.139,1728.2896,11880.406,4961.01,60976.62,0
Wheat_STATE_MIZORAM_ZZ_Days of frost,0,0,0,0,0,75,0,0,0,0,0,23019.764
Wheat_STATE_MIZORAM_ZZ_Drought,75,0,0,0,0,0,23019.764,0,0,0,0,0
Wheat_STATE_MIZORAM_ZZ_High temperature induced pollen sterility,75,0,0,0,0,0,23019.764,0,0,0,0,0
Wheat_STATE_MIZORAM_ZZ_Rain and wind causing lodging,0,0,0,0,0,75,0,0,0,0,0,23019.764
Wheat_STATE_MIZORAM_ZZ_Terminal heat,75,0,0,0,0,0,23019.764,0,0,0,0,0
Wheat_STATE_MIZORAM_ZZ_Untimely rainfall,0,0,0,0,75,0,0,0,0,0,23019.764,0
Wheat_STATE_NAGALAND_ZZ_Days of frost,1400,25,0,25,0,5775,154302.27,2886.513,0,908.3996,0,1022643.06
Wheat_STATE_NAGALAND_ZZ_Drought,7275,0,0,0,0,0,1172611.5,0,0,0,0,0
Wheat_STATE_NAGALAND_ZZ_High temperature induced pollen sterility,0,0,0,0,0,7225,0,0,0,0,0,1180740.2
Wheat_STATE_NAGALAND_ZZ_Rain and wind causing lodging,0,0,0,0,0,7225,0,0,0,0,0,1180740.2
Wheat_STATE_NAGALAND_ZZ_Terminal heat,50,0,0,0,0,7175,58392.203,0,0,0,0,1122348.1
Wheat_STATE_NAGALAND_ZZ_Untimely rainfall,1975,500,475,300,300,3675,495518.4,99534.17,90934.74,41602.11,39645.438,413505.47
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_Terminal heat,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH CENTRAL PROVINCE_ZZ_Untimely rainfall,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH WESTERN PROVINCE_ZZ_Days of frost,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH WESTERN PROVINCE_ZZ_Drought,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH WESTERN PROVINCE_ZZ_High temperature induced pollen sterility,0,0,0,0,0,0,0,0,0,0,0,0
Wheat_STATE_NORTH WESTERN PROVINCE_ZZ_Rain and wind causing lodging,0,0,0,0,0,0,0,0,0,0,0,0
