Filename,Unsuitable,Suitable,Adaptation Benefits,Unsuitable_Area,Suitable_Area,Adaptation Benefits_Area
Chickpea_KABUL_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_KABUL_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_KABUL_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_KABUL_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_KABUL_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_ADPTI,0,0,125,0,0,2781.9312
Chickpea_KANDAHAR_Suitability_Chickpea_ADVAR,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_BBFIB,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_FRT,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_INSUR,0,0,125,0,0,2781.9312
Chickpea_KANDAHAR_Suitability_Chickpea_LASLV,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_MICIR,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_MULCH,0,0,125,0,0,2781.9312
Chickpea_KANDAHAR_Suitability_Chickpea_PNMHT,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_PNMLT,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_PWMGT,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_WEAGA,0,0,125,0,0,2781.9312
Chickpea_KANDAHAR_Suitability_Chickpea_WHSRC,125,0,0,2781.9312,0,0
Chickpea_KANDAHAR_Suitability_Chickpea_ZTILL,0,0,125,0,0,2781.9312
Chickpea_KAPISA_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_KAPISA_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_ADPTI,150,0,2450,14990.62,0,490430.12
Chickpea_KarnaliDIV_Suitability_Chickpea_ADVAR,2225,0,375,418895.97,0,86524.77
Chickpea_KarnaliDIV_Suitability_Chickpea_BBFIB,2600,0,0,505420.72,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_FRT,2225,0,375,418895.97,0,86524.77
Chickpea_KarnaliDIV_Suitability_Chickpea_INSUR,150,0,2450,14990.62,0,490430.12
Chickpea_KarnaliDIV_Suitability_Chickpea_LASLV,2225,0,375,418895.97,0,86524.77
Chickpea_KarnaliDIV_Suitability_Chickpea_MICIR,2600,0,0,505420.72,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_MULCH,2600,0,0,505420.72,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_PNMHT,2600,0,0,505420.72,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_PNMLT,2225,0,375,418895.97,0,86524.77
Chickpea_KarnaliDIV_Suitability_Chickpea_PWMGT,2600,0,0,505420.72,0,0
Chickpea_KarnaliDIV_Suitability_Chickpea_WEAGA,150,0,2450,14990.62,0,490430.12
Chickpea_KarnaliDIV_Suitability_Chickpea_WHSRC,2225,0,375,418895.97,0,86524.77
Chickpea_KarnaliDIV_Suitability_Chickpea_ZTILL,150,0,2450,14990.62,0,490430.12
Chickpea_KHOST_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_KHOST_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_KhulnaDIV_Suitability_Chickpea_ADPTI,0,25,5775,0,34785.46,7911088.5
Chickpea_KhulnaDIV_Suitability_Chickpea_ADVAR,0,0,5800,0,0,7945874.5
Chickpea_KhulnaDIV_Suitability_Chickpea_BBFIB,175,5625,0,198651.16,7747223.5,0
Chickpea_KhulnaDIV_Suitability_Chickpea_FRT,0,0,5800,0,0,7945874.5
Chickpea_KhulnaDIV_Suitability_Chickpea_INSUR,0,0,5800,0,0,7945874.5
Chickpea_KhulnaDIV_Suitability_Chickpea_LASLV,0,25,5775,0,34785.46,7911088.5
Chickpea_KhulnaDIV_Suitability_Chickpea_MICIR,175,0,5625,198651.16,0,7747223.5
Chickpea_KhulnaDIV_Suitability_Chickpea_MULCH,5075,0,725,7041113.5,0,904761.3
Chickpea_KhulnaDIV_Suitability_Chickpea_PNMHT,175,0,5625,198651.16,0,7747223.5
Chickpea_KhulnaDIV_Suitability_Chickpea_PNMLT,0,0,5800,0,0,7945874.5
Chickpea_KhulnaDIV_Suitability_Chickpea_PWMGT,175,0,5625,198651.16,0,7747223.5
Chickpea_KhulnaDIV_Suitability_Chickpea_WEAGA,0,0,5800,0,0,7945874.5
Chickpea_KhulnaDIV_Suitability_Chickpea_WHSRC,5625,0,175,7747223.5,0,198651.16
Chickpea_KhulnaDIV_Suitability_Chickpea_ZTILL,0,0,5800,0,0,7945874.5
Chickpea_KoshiDIV_Suitability_Chickpea_ADPTI,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_ADVAR,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_BBFIB,0,250,0,0,193802.2,0
Chickpea_KoshiDIV_Suitability_Chickpea_FRT,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_INSUR,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_LASLV,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_MICIR,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_MULCH,250,0,0,193802.2,0,0
Chickpea_KoshiDIV_Suitability_Chickpea_PNMHT,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_PNMLT,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_PWMGT,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_WEAGA,0,0,250,0,0,193802.2
Chickpea_KoshiDIV_Suitability_Chickpea_WHSRC,250,0,0,193802.2,0,0
Chickpea_KoshiDIV_Suitability_Chickpea_ZTILL,0,0,250,0,0,193802.2
Chickpea_KUNAR_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_KUNAR_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_KUNDUZ_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_LAGHMAN_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_LOGAR_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_LumbiniDIV_Suitability_Chickpea_ADPTI,0,0,4100,0,0,884281.94
Chickpea_LumbiniDIV_Suitability_Chickpea_ADVAR,2900,0,1200,553044.1,0,331237.75
Chickpea_LumbiniDIV_Suitability_Chickpea_BBFIB,4025,75,0,842205.4,42076.605,0
Chickpea_LumbiniDIV_Suitability_Chickpea_FRT,2900,0,1200,553044.1,0,331237.75
Chickpea_LumbiniDIV_Suitability_Chickpea_INSUR,0,0,4100,0,0,884281.94
Chickpea_LumbiniDIV_Suitability_Chickpea_LASLV,2900,0,1200,553044.1,0,331237.75
Chickpea_LumbiniDIV_Suitability_Chickpea_MICIR,4025,0,75,842205.4,0,42076.605
Chickpea_LumbiniDIV_Suitability_Chickpea_MULCH,4100,0,0,884281.94,0,0
Chickpea_LumbiniDIV_Suitability_Chickpea_PNMHT,4025,0,75,842205.4,0,42076.605
Chickpea_LumbiniDIV_Suitability_Chickpea_PNMLT,2900,0,1200,553044.1,0,331237.75
Chickpea_LumbiniDIV_Suitability_Chickpea_PWMGT,4025,0,75,842205.4,0,42076.605
Chickpea_LumbiniDIV_Suitability_Chickpea_WEAGA,0,0,4100,0,0,884281.94
Chickpea_LumbiniDIV_Suitability_Chickpea_WHSRC,2975,0,1125,595120.75,0,289161.2
Chickpea_LumbiniDIV_Suitability_Chickpea_ZTILL,0,0,4100,0,0,884281.94
Chickpea_MadheshDIV_Suitability_Chickpea_ADPTI,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_ADVAR,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_BBFIB,0,150,0,0,225701.4,0
Chickpea_MadheshDIV_Suitability_Chickpea_FRT,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_INSUR,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_LASLV,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_MICIR,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_MULCH,150,0,0,225701.4,0,0
Chickpea_MadheshDIV_Suitability_Chickpea_PNMHT,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_PNMLT,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_PWMGT,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_WEAGA,0,0,150,0,0,225701.4
Chickpea_MadheshDIV_Suitability_Chickpea_WHSRC,150,0,0,225701.4,0,0
Chickpea_MadheshDIV_Suitability_Chickpea_ZTILL,0,0,150,0,0,225701.4
Chickpea_Maldives_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_Maldives_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_MALE ECONOMIC_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_ADPTI,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_ADVAR,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_BBFIB,25,0,0,12942.353,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_FRT,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_INSUR,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_LASLV,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_MICIR,25,0,0,12942.353,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_MULCH,25,0,0,12942.353,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_PNMHT,25,0,0,12942.353,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_PNMLT,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_PWMGT,25,0,0,12942.353,0,0
Chickpea_MymensinghDIV_Suitability_Chickpea_WEAGA,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_WHSRC,0,0,25,0,0,12942.353
Chickpea_MymensinghDIV_Suitability_Chickpea_ZTILL,0,0,25,0,0,12942.353
Chickpea_NANGARHAR_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_NANGARHAR_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_Nepal_Suitability_Chickpea_ADPTI,300,0,11875,29621.04,0,2863197
Chickpea_Nepal_Suitability_Chickpea_ADVAR,9225,0,2950,1874459.1,0,1018359
Chickpea_Nepal_Suitability_Chickpea_BBFIB,11625,550,0,2419680.5,473137.78,0
Chickpea_Nepal_Suitability_Chickpea_FRT,9250,0,2925,1876233.2,0,1016584.8
Chickpea_Nepal_Suitability_Chickpea_INSUR,300,0,11875,29621.04,0,2863197
Chickpea_Nepal_Suitability_Chickpea_LASLV,9250,0,2925,1876233.2,0,1016584.8
Chickpea_Nepal_Suitability_Chickpea_MICIR,11675,0,500,2426201.5,0,466616.7
Chickpea_Nepal_Suitability_Chickpea_MULCH,12175,0,0,2892818,0,0
Chickpea_Nepal_Suitability_Chickpea_PNMHT,11675,0,500,2426201.5,0,466616.7
Chickpea_Nepal_Suitability_Chickpea_PNMLT,9250,0,2925,1876233.2,0,1016584.8
Chickpea_Nepal_Suitability_Chickpea_PWMGT,11675,0,500,2426201.5,0,466616.7
Chickpea_Nepal_Suitability_Chickpea_WEAGA,300,0,11875,29621.04,0,2863197
Chickpea_Nepal_Suitability_Chickpea_WHSRC,9750,0,2425,2342850,0,549968.06
Chickpea_Nepal_Suitability_Chickpea_ZTILL,300,0,11875,29621.04,0,2863197
Chickpea_NIMROZ_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_NIMROZ_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_NORTH CENTRAL_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_ADVAR,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_BBFIB,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_FRT,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_INSUR,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_LASLV,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_MICIR,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_MULCH,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_PNMHT,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_PNMLT,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_PWMGT,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_WEAGA,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_WHSRC,0,0,0,0,0,0
Chickpea_NORTH_Suitability_Chickpea_ZTILL,0,0,0,0,0,0
Chickpea_Pakistan_Suitability_Chickpea_ADPTI,900,2925,166000,479739.4,3398196.5,92942190
Chickpea_Pakistan_Suitability_Chickpea_ADVAR,17900,50,151875,4333656,35543.53,92450930
Chickpea_Pakistan_Suitability_Chickpea_BBFIB,61950,107475,400,17881544,78467710,470868.06
Chickpea_Pakistan_Suitability_Chickpea_FRT,17900,50,151875,4333656,35543.53,92450930
Chickpea_Pakistan_Suitability_Chickpea_INSUR,900,50,168875,479739.4,35543.53,96304850
Chickpea_Pakistan_Suitability_Chickpea_LASLV,17900,1850,150075,4333656,2441039.2,90045430
Chickpea_Pakistan_Suitability_Chickpea_MICIR,62875,0,106950,18699172,0,78120960
Chickpea_Pakistan_Suitability_Chickpea_MULCH,18250,1125,150450,14972033,1740508.8,80107580
Chickpea_Pakistan_Suitability_Chickpea_PNMHT,62875,300,106650,18699172,310823.34,77810130
Chickpea_Pakistan_Suitability_Chickpea_PNMLT,17900,625,151300,4333656,601061.4,91885410
Chickpea_Pakistan_Suitability_Chickpea_PWMGT,62875,0,106950,18699172,0,78120960
Chickpea_Pakistan_Suitability_Chickpea_WEAGA,900,50,168875,479739.4,35543.53,96304850
Chickpea_Pakistan_Suitability_Chickpea_WHSRC,124850,500,44475,82454616,426736.34,13938777
Chickpea_Pakistan_Suitability_Chickpea_ZTILL,900,1150,167775,479739.4,1008033.06,95332350
Chickpea_PAKTIKA_Suitability_Chickpea_ADPTI,0,0,50,0,0,80.608765
Chickpea_PAKTIKA_Suitability_Chickpea_ADVAR,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_BBFIB,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_FRT,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_INSUR,0,0,50,0,0,80.608765
Chickpea_PAKTIKA_Suitability_Chickpea_LASLV,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_MICIR,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_MULCH,0,0,50,0,0,80.608765
Chickpea_PAKTIKA_Suitability_Chickpea_PNMHT,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_PNMLT,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_PWMGT,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_WEAGA,0,0,50,0,0,80.608765
Chickpea_PAKTIKA_Suitability_Chickpea_WHSRC,50,0,0,80.608765,0,0
Chickpea_PAKTIKA_Suitability_Chickpea_ZTILL,0,0,50,0,0,80.608765
Chickpea_PAKTYA_Suitability_Chickpea_ADPTI,0,0,0,0,0,0
